date,open,high,low,close,adjusted_close,volume
2024-10-11,496.51,502.92,496.465,502.26,497.7692,1920085
2024-10-14,504.36,508.79,502.05,506.66,502.1299,2127041
2024-10-15,505.62,509.88,504.,507.23,502.6948,2885897
2024-10-16,506.35,515.4025,506.,514.07,509.4736,2956878
2024-10-17,516.29,517.045,511.52,513.76,509.1664,2227465
2024-10-18,514.54,518.,512.58,516.34,511.7233,2604684
2024-10-21,516.99,518.82,513.9401,515.01,510.4052,2217572
2024-10-22,511.15,514.55,510.5,513.02,508.433,1855981
2024-10-23,512.66,514.7199,511.9,513.73,509.1367,1759887
2024-10-24,511.9,513.34,509.46,510.62,506.0545,1912122
2024-10-25,512.5,514.73,505.62,507.36,502.8236,1582222
2024-10-28,507.4,510.8599,506.14,508.21,503.666,2186574
2024-10-29,507.54,511.39,505.7,506.28,501.7533,2066616
2024-10-30,512.52,516.45,507.,513.69,509.097,3120968
2024-10-31,521.25,527.8999,499.03,499.59,495.1231,5523340
2024-11-01,500.44,510.55,498.53,508.08,503.5372,3753713
2024-11-04,509.14,510.,503.03,505.58,501.0595,2165122
2024-11-05,505.58,508.15,503.61,505.56,501.0397,2132859
2024-11-06,520.86,523.,515.94,521.13,516.4705,3674066
2024-11-07,523.99,524.03,516.5901,517.88,513.2495,2382508
2024-11-08,520.34,528.84,519.53,524.76,520.068,2215681
2024-11-11,528.85,534.025,528.515,530.12,525.3801,2213822
2024-11-12,529.1,530.9,527.3,529.17,524.4386,2577628
2024-11-13,530.01,530.5,516.415,521.88,517.2138,2681881
2024-11-14,520.62,522.36,517.65,520.4,515.747,2480583
2024-11-15,518.525,523.39,518.,521.89,517.2237,2408193
2024-11-18,518.59,523.49,517.,521.63,516.966,2493483
2024-11-19,518.78,522.65,516.756,519.46,514.8154,2716216
2024-11-20,521.53,522.5,511.,512.54,507.9573,2409527
2024-11-21,513.23,520.12,511.58,515.1,510.4944,3077464
2024-11-22,516.93,521.705,516.18,520.86,516.2029,3130470
2024-11-25,521.64,528.25,521.02,526.6,521.8916,4503914
2024-11-26,527.9,530.6499,525.06,528.48,523.7548,2326797
2024-11-27,529.05,533.62,526.58,532.38,527.6199,2086434
2024-11-29,533.01,535.7699,530.025,532.94,528.1749,1760566
2024-12-02,532.93,534.82,526.23,531.36,526.609,2355191
2024-12-03,534.67,534.82,525.96,526.18,521.4753,2319746
2024-12-04,523.64,526.275,518.17,521.14,516.4804,2630030
2024-12-05,524.6,527.47,522.17,524.77,520.0779,2538695
2024-12-06,522.93,531.,522.5,528.57,523.844,2122791
2024-12-09,529.02,531.59,521.875,522.82,518.1454,2942047
2024-12-10,522.51,529.66,520.2201,529.01,524.28,2003265
2024-12-11,529.19,535.89,527.2701,534.45,529.6714,2181241
2024-12-12,536.29,536.75,531.97,532.41,527.6496,1860815
2024-12-13,534.17,534.68,528.91,529.,524.2701,1608196
2024-12-16,532.,535.,528.995,530.31,525.5684,2923016
2024-12-17,529.4,531.78,524.87,531.01,526.2621,4056007
2024-12-18,530.32,537.13,519.71,519.96,515.3109,3190277
2024-12-19,524.16,529.22,522.2,523.28,518.6013,3050813
2024-12-20,522.87,532.08,519.42,528.03,523.3088,7317151
2024-12-23,525.83,529.3999,521.13,528.96,524.2305,2270286
2024-12-24,529.27,535.74,527.83,535.71,530.9201,955015
2024-12-26,533.63,537.7,532.92,536.15,531.3562,1109713
2024-12-27,533.61,537.56,530.8,532.2,527.4415,1542157
2024-12-30,527.,528.5652,521.33,525.55,520.851,2101731
2024-12-31,527.67,529.19,525.56,526.57,521.8618,1942656
2025-01-02,529.19,530.56,517.66,522.4,517.7291,2818795
2025-01-03,522.53,524.46,517.68,521.36,516.6984,1627726
2025-01-06,520.97,521.36,511.01,511.93,507.3527,2920787
2025-01-07,513.68,516.33,511.075,511.4,506.8275,2211877
2025-01-08,512.04,517.45,511.5325,516.4,511.7828,2456715
2025-01-10,512.12,513.76,503.36,504.67,500.912,2815624
2025-01-13,501.,506.15,499.92,504.91,501.1502,2885549
2025-01-14,507.07,509.39,504.21,509.02,505.2296,2704795
2025-01-15,515.57,523.77,513.73,522.35,518.4603,3025066
2025-01-16,523.62,527.12,520.72,523.14,519.2445,3275700
2025-01-17,524.58,528.13,521.01,524.7,520.7928,2374798
2025-01-21,527.66,529.98,526.91,528.06,524.1278,2706947
2025-01-22,528.,530.3,525.67,527.18,523.2544,2037643
2025-01-23,529.05,534.35,528.68,534.22,530.242,2196457
2025-01-24,532.99,536.06,532.15,533.49,529.5174,2473012
2025-01-27,533.58,547.99,531.655,547.64,543.562,3074807
2025-01-28,546.54,551.5519,542.66,547.36,543.2841,2727798
2025-01-29,547.,550.61,546.5,548.8,544.7134,2549001
2025-01-30,555.,576.94,554.53,566.01,561.7952,6005206
2025-01-31,563.82,565.54,554.64,555.43,551.294,4505520
2025-02-03,552.64,565.,551.07,563.95,559.7506,3195610
2025-02-04,570.88,572.,557.58,559.11,554.9466,2639060
2025-02-05,561.35,566.87,559.8,566.29,562.0731,2404997
2025-02-06,566.13,569.75,564.54,567.16,562.9367,1738474
2025-02-07,568.06,570.05,561.78,562.75,558.5595,2008409
2025-02-10,565.25,567.27,561.,565.49,561.2791,2357752
2025-02-11,564.99,566.4299,559.2201,564.7,560.495,1847808
2025-02-12,562.01,564.75,559.44,564.6,560.3957,1722312
2025-02-13,565.6,567.39,561.47,566.31,562.093,1709499
2025-02-14,566.01,569.24,564.13,564.76,560.5545,1927797
2025-02-18,564.9,568.63,561.515,568.61,564.3759,2064246
2025-02-19,567.49,570.7,566.645,568.5,564.2667,2459132
2025-02-20,568.15,568.5,559.04,563.28,559.0856,2181938
2025-02-21,561.43,564.8,556.58,557.51,553.3585,2256340
2025-02-24,558.43,561.46,556.793,559.,554.8374,1752627
2025-02-25,562.44,566.045,552.69,564.03,559.83,3609836
2025-02-26,562.59,566.68,559.6025,561.27,557.0905,2027993
2025-02-27,565.57,574.6999,564.,564.82,560.6141,2436724
2025-02-28,567.3,576.43,564.,576.31,572.0185,3205380
2025-03-03,577.33,582.23,570.,574.92,570.6389,3092583
2025-03-04,570.46,573.2,552.01,555.07,550.9367,3318100
2025-03-05,552.58,560.9899,551.3201,558.3,554.1426,2795399
2025-03-06,548.5,555.68,544.694,549.82,545.7258,3133333
2025-03-07,547.07,550.375,536.28,546.77,542.6985,3161510
2025-03-10,538.15,548.56,532.02,537.12,533.1204,3893378
2025-03-11,537.2,538.05,522.25,525.8,521.8847,4583034
2025-03-12,530.51,532.71,519.26,524.64,520.7333,2810986
2025-03-13,524.5,528.53,517.71,519.83,515.9591,2376085
2025-03-14,522.6,528.41,520.95,527.64,523.711,2369655
2025-03-17,523.25,533.48,521.48,531.99,528.0286,2544872
2025-03-18,532.34,532.59,525.51,530.19,526.242,2363387
2025-03-19,531.565,537.615,529.58,536.09,532.098,2804277
2025-03-20,533.6,540.485,532.55,536.38,532.3859,2598700
2025-03-21,535.44,538.05,530.755,535.69,531.701,5973495
2025-03-24,539.35,545.46,538.235,543.67,539.6216,2758837
2025-03-25,545.95,547.18,542.,545.16,541.1005,2138267
2025-03-26,547.14,551.03,545.1187,549.07,544.9814,2681705
2025-03-27,549.07,561.83,547.8,557.57,553.4181,2901339
2025-03-28,554.225,558.59,540.09,540.61,536.5844,2656767
2025-03-31,532.16,551.43,531.02,548.12,544.0384,4741966
2025-04-01,546.8,551.1536,544.,548.51,544.4255,2714883
2025-04-02,542.86,549.525,541.65,547.38,543.304,2994565
2025-04-03,528.42,539.99,527.,530.55,526.5993,3443480
2025-04-04,519.62,520.88,488.29,489.77,486.123,6125102
2025-04-07,478.5,502.2,465.59,485.52,481.9046,6009467
2025-04-08,501.,505.57,471.66,479.92,476.3463,3555406
2025-04-09,470.11,518.51,470.,515.43,512.4033,4698444
2025-04-10,506.83,508.63,484.1301,499.34,496.4078,4105573
2025-04-11,498.26,515.91,495.91,509.75,506.7567,3736473
2025-04-14,515.87,523.42,508.5,512.46,509.4508,3005487
2025-04-15,513.4,521.2873,513.38,517.38,514.3419,2211036
2025-04-16,516.05,521.72,509.865,513.43,510.4151,2501114
2025-04-17,510.95,523.98,509.13,517.33,514.2922,3329846
2025-04-21,517.,517.65,503.5404,509.32,506.3292,3345566
2025-04-22,515.62,528.8,512.75,527.33,524.2334,2384004
2025-04-23,537.74,543.94,527.62,530.01,526.8977,3051763
2025-04-24,528.69,536.04,525.27,535.46,532.3157,2209317
2025-04-25,535.46,536.92,529.875,533.48,530.3473,2006197
2025-04-28,536.03,537.76,530.5,534.49,531.3514,1735531
2025-04-29,534.34,540.48,533.41,539.68,536.5109,2041487
2025-04-30,538.53,549.07,529.555,548.06,544.8417,3783491
2025-05-01,550.,552.83,539.725,546.63,543.4201,2839922
2025-05-02,555.63,562.38,554.985,559.39,556.1052,2632713
2025-05-05,557.81,564.55,555.85,561.12,557.825,2131042
2025-05-06,556.48,565.735,556.1,558.99,555.7075,2341849
2025-05-07,559.27,567.23,558.49,566.33,563.0044,2493897
2025-05-08,569.45,573.87,567.,567.12,563.7898,2004336
2025-05-09,567.45,569.575,564.6,568.64,565.3009,1528128
2025-05-12,580.,580.79,566.43,578.27,574.8743,3000439
2025-05-13,578.,582.86,575.8,576.59,573.2042,2370233
2025-05-14,578.27,578.64,572.28,573.28,569.9136,2237681
2025-05-15,574.13,583.04,573.65,582.2,578.7812,2034253
2025-05-16,580.43,584.285,580.43,583.28,579.8549,2225883
2025-05-19,581.015,588.45,580.48,586.41,582.9665,1875629
2025-05-20,581.24,583.99,576.845,581.11,577.6976,1964340
2025-05-21,576.46,579.,567.1,569.54,566.1956,2505290
2025-05-22,568.66,573.1562,566.93,570.14,566.792,1869858
2025-05-23,564.49,567.55,562.51,563.58,560.2706,1948806
2025-05-27,566.82,574.56,566.49,574.55,571.1762,2655236
2025-05-28,574.58,578.84,572.94,575.92,572.5381,1702931
2025-05-29,575.88,578.58,572.94,577.78,574.3872,1347855
2025-05-30,576.775,585.6,576.51,585.6,582.1613,4581210
2025-06-02,580.5,581.82,574.7766,581.22,577.807,2089236
2025-06-03,579.87,582.53,573.44,581.97,578.5526,2116891
2025-06-04,584.17,586.85,582.22,584.13,580.6999,1530210
2025-06-05,586.31,586.6862,582.63,585.44,582.0022,1480192
2025-06-06,587.91,591.159,586.04,590.12,586.6547,1528700
2025-06-09,588.74,590.,580.,584.33,580.8987,1936070
2025-06-10,584.65,589.87,583.16,589.54,586.0781,2133984
2025-06-11,590.32,594.71,587.6,590.74,587.2711,2238225
2025-06-12,589.43,590.67,584.56,589.28,585.8197,1984130
2025-06-13,572.86,575.24,552.5101,562.03,558.7297,5905376
2025-06-16,563.9,575.,562.64,568.67,565.3307,3108184
2025-06-17,564.72,571.29,564.,569.45,566.1061,2246568
2025-06-18,570.88,571.08,534.16,538.73,535.5665,6966763
2025-06-20,536.935,538.34,527.33,532.97,529.8403,8203040
2025-06-23,531.42,543.13,527.572,542.35,539.1652,3681133
2025-06-24,557.18,564.12,552.4925,557.53,554.2561,4503190
2025-06-25,556.,558.48,548.62,549.7,546.4721,2889446
2025-06-26,545.53,548.905,542.07,545.81,542.6049,3764311
2025-06-27,546.77,556.7,545.5475,550.32,547.0884,3837467
2025-06-30,552.5,562.63,551.895,561.94,558.6402,5054848
2025-07-01,559.32,566.31,557.0401,564.61,561.2945,3827165
2025-07-02,562.94,565.99,557.39,561.52,558.2227,2502361
2025-07-03,560.775,569.662,560.735,569.24,565.8973,1528739
2025-07-07,570.67,570.75,560.3508,565.12,561.8015,2478445
2025-07-08,564.58,566.615,560.42,562.44,559.1373,3083877
2025-07-09,562.,565.42,559.25,565.11,562.5517,2454368
2025-07-10,565.65,566.06,561.01,563.52,560.9689,2577421
2025-07-11,559.82,560.82,545.85,550.18,547.6893,3221829
2025-07-14,550.5,559.07,547.79,553.02,550.5165,2501007
2025-07-15,553.11,554.86,548.65,550.36,547.8685,2449394
2025-07-16,552.42,555.52,549.5,555.52,553.0052,2424364
2025-07-17,552.98,557.38,550.51,555.61,553.0947,2722063
2025-07-18,555.26,556.35,550.88,552.66,550.1581,2579950
2025-07-21,553.4,558.08,552.04,554.65,552.1391,2194542
2025-07-22,555.81,560.207,555.24,558.76,556.2305,2010579
2025-07-23,557.01,562.49,554.5,562.09,559.5454,2180805
2025-07-24,562.,567.835,561.895,563.5,560.949,1874746
2025-07-25,564.36,569.955,563.85,568.22,565.6477,1513639
2025-07-28,567.37,571.65,566.22,568.28,565.7074,2492411
2025-07-29,570.03,573.,563.,563.32,560.7698,2394238
2025-07-30,560.33,565.61,555.21,559.11,556.5789,2833185
2025-07-31,568.57,579.44,562.51,566.47,563.9056,4568343
2025-08-01,563.86,564.87,556.1,559.89,557.3554,3316787
2025-08-04,564.29,569.92,562.495,569.81,567.2305,2984728
2025-08-05,569.6,571.83,562.127,566.04,563.4775,2883198
2025-08-06,568.99,570.36,563.97,569.13,566.5535,2245248
2025-08-07,572.97,573.9,553.855,561.22,558.6793,2979747
2025-08-08,563.75,576.16,562.69,574.32,571.72,2908038
2025-08-11,575.,576.59,569.44,573.59,570.9933,2116712
2025-08-12,575.18,578.32,570.46,574.18,571.5807,2593996
2025-08-13,577.33,580.27,574.04,577.9,575.2838,2352973
2025-08-14,577.47,584.4,575.5,583.76,581.1173,2642459
2025-08-15,585.,589.56,581.11,581.7,579.0666,2263870
2025-08-18,582.02,585.49,580.69,584.14,581.4956,1812110
2025-08-19,584.41,590.57,584.22,585.51,582.8594,2334494
2025-08-20,585.91,593.88,585.91,592.68,589.9969,2884705
2025-08-21,589.04,592.21,583.93,591.92,589.2404,2349322
2025-08-22,595.3,601.77,593.0801,598.96,596.2485,2389205
2025-08-25,597.82,599.045,592.86,593.21,590.5245,1984330
2025-08-26,593.08,596.,586.295,591.61,588.9318,4774584
2025-08-27,591.21,594.6186,589.82,590.66,587.9861,1480977
2025-08-28,590.82,593.53,589.72,590.48,587.8069,2159985
2025-08-29,592.,596.83,590.26,595.29,592.5951,2111298
2025-09-02,595.62,595.62,586.,591.87,589.1906,2284547
2025-09-03,591.83,594.,588.96,593.28,590.5942,1959467
2025-09-04,593.03,595.89,589.2909,595.64,592.9435,1653765
2025-09-05,595.47,598.58,579.0252,584.22,581.5752,2432345
2025-09-08,582.62,589.794,580.7,586.6,583.9445,1948397
2025-09-09,583.54,591.18,583.3,584.,581.3562,2266030
2025-09-10,582.13,582.13,571.,579.38,576.7571,2535457
2025-09-11,580.88,589.97,580.01,588.73,586.0648,2407151
2025-09-12,586.44,589.21,580.,580.41,577.7825,2243171
2025-09-15,582.73,586.5,581.5025,582.96,580.3209,2222681
2025-09-16,578.01,588.11,576.83,586.42,583.7653,2537009
2025-09-17,587.71,598.89,587.44,598.63,595.92,2931112
2025-09-18,596.08,601.6199,585.88,586.05,583.3969,3294558
2025-09-19,588.62,588.87,581.51,584.16,581.5155,6745326
2025-09-22,580.97,587.345,580.14,584.49,581.844,3242064
2025-09-23,585.45,586.86,568.25,569.97,567.3897,3223404
2025-09-24,571.28,571.66,564.95,568.81,566.235,2867508
2025-09-25,565.,572.39,564.57,567.3,564.7318,2700615
2025-09-26,566.62,569.664,564.06,565.13,562.5716,2106586
2025-09-29,566.,569.315,562.51,568.14,565.568,2615759
2025-09-30,565.81,570.63,563.65,568.81,566.235,2379296
2025-10-01,565.68,575.47,565.01,573.77,571.1725,3685088
2025-10-02,572.73,579.84,570.77,577.33,574.7164,2483584
2025-10-03,576.43,583.22,576.43,580.45,577.8223,2332024
2025-10-06,579.23,581.135,569.26,578.81,576.1897,2573878
2025-10-07,578.99,586.075,578.91,579.84,577.2151,2120731
2025-10-08,581.32,583.07,576.08,576.44,573.8304,1935090
2025-10-09,577.24,579.4,562.51,564.55,562.7362,2580117
2025-10-10,567.58,569.425,556.69,557.48,555.6889,3553872
2025-10-13,558.,565.,553.01,559.24,557.4433,2996710
2025-10-14,556.,569.81,556.,567.92,566.0954,2627569
2025-10-15,564.3,568.69,559.4,562.81,561.0018,2262667
2025-10-16,562.8,564.65,547.39,549.88,548.1133,3210636
2025-10-17,552.49,562.8,552.01,560.97,559.1677,2756782
2025-10-20,561.7,567.42,553.79,566.36,564.5404,2046523
2025-10-21,562.16,575.98,560.765,572.03,570.1922,2722423
2025-10-22,571.05,576.4348,568.58,571.36,569.5243,1820634
2025-10-23,574.36,576.99,571.67,573.77,571.9266,2187513
2025-10-24,577.24,580.82,573.08,573.67,571.8269,1839794
2025-10-27,575.72,575.72,566.48,572.36,570.5211,2980955
2025-10-28,573.08,573.99,565.45,565.93,564.1118,2916366
2025-10-29,561.63,566.8099,551.23,554.58,552.7982,3763384
2025-10-30,551.56,562.92,545.635,553.68,551.9011,4284723
2025-10-31,548.89,554.43,543.53,551.99,550.2166,3567142
2025-11-03,550.,551.,540.36,544.07,542.322,3175505
2025-11-04,544.83,554.03,542.48,552.75,550.9741,2653934
2025-11-05,553.,556.33,549.366,553.31,551.5323,2198566
2025-11-06,550.18,555.,547.86,553.28,551.5024,2593939
2025-11-07,553.8,558.67,550.67,551.97,550.1966,2510503
2025-11-10,552.28,554.7,548.58,552.96,551.1834,1978473
2025-11-11,553.,558.53,548.01,558.35,556.5561,1832614
2025-11-12,560.,565.91,558.41,561.23,559.4269,1761575
2025-11-13,559.88,563.6,554.86,555.57,553.7851,2031717
2025-11-14,556.04,557.,544.05,545.73,543.9767,2567913
2025-11-17,546.,549.315,536.21,536.85,535.1252,2558171
2025-11-18,533.56,536.,524.7,527.58,525.885,3594931
2025-11-19,528.15,531.,524.98,530.36,528.6561,2723056
2025-11-20,533.29,538.46,527.18,527.88,526.184,3240296
2025-11-21,532.54,544.41,531.67,540.4,538.6638,3807738
2025-11-24,543.44,544.04,535.11,537.85,536.122,5940957
2025-11-25,541.5,550.395,539.,546.47,544.7143,3132873
2025-11-26,548.475,548.67,544.17,544.93,543.1792,2185287
2025-11-28,548.125,551.4,545.42,550.53,548.7612,1254800
2025-12-01,547.64,549.78,543.39,543.97,542.2223,2223020
2025-12-02,547.28,554.75,541.04,545.91,544.1561,3076100
2025-12-03,547.32,555.07,546.5005,553.73,551.951,2688159
2025-12-04,557.03,559.,539.56,542.31,540.5677,2878836
2025-12-05,541.71,550.44,541.25,545.52,543.7673,2126670
2025-12-08,546.72,547.325,537.39,540.44,538.7037,2453795
2025-12-09,538.71,541.9001,535.916,537.55,535.823,1965617
2025-12-10,538.09,544.945,537.5,538.86,537.1287,3023598
2025-12-11,542.77,565.13,542.65,563.37,561.56,3659909
2025-12-12,566.,573.71,565.89,571.93,570.0925,3515429
2025-12-15,572.88,573.3,567.16,569.13,567.3015,2713965
2025-12-16,570.7,571.,562.48,566.02,564.2015,2748858
2025-12-17,565.52,571.76,563.555,565.47,563.6532,3287265
2025-12-18,565.,569.13,563.04,566.21,564.3909,2259001
2025-12-19,566.22,572.94,565.2,572.23,570.3915,7262282
2025-12-22,572.23,579.45,571.,575.7,573.8504,2500224
2025-12-23,575.89,581.715,575.75,576.35,574.4983,1794896
2025-12-24,577.25,582.29,577.,579.45,577.5883,1058898
2025-12-26,579.75,581.2047,578.68,579.6,577.7379,972290
2025-12-29,579.6,581.99,577.41,577.9,576.0433,1274987
2025-12-30,576.08,577.78,574.25,577.42,575.5649,1512854
2025-12-31,576.56,577.98,570.62,570.88,569.0459,1736797
2026-01-02,570.71,570.88,559.49,563.13,561.3208,3902025
2026-01-05,559.62,576.26,558.45,568.57,566.7433,2865206
2026-01-06,569.,581.37,567.94,580.34,578.4755,4056461
2026-01-07,579.27,585.28,577.62,579.92,578.0568,3654081
2026-01-08,577.51,589.67,573.5,580.07,578.2063,3390208
2026-01-09,578.11,581.311,575.34,575.54,574.5526,2221204
2026-01-12,564.03,567.88,555.8901,566.28,565.3085,3486353
2026-01-13,558.95,558.95,533.7,544.99,544.055,8721606
2026-01-14,544.5,548.5856,538.146,546.82,545.8819,3943984
2026-01-15,548.52,549.88,538.995,542.65,541.719,4005601
2026-01-16,540.24,544.0272,538.68,539.49,538.5645,3496430
2026-01-20,530.6,536.41,528.51,531.74,530.8278,4098689
2026-01-21,533.52,537.4,524.77,527.57,526.6649,4938103
2026-01-22,529.92,533.19,523.81,532.86,531.9458,5114892
2026-01-23,531.41,532.14,520.16,524.74,523.8398,5003162
2026-01-26,526.71,530.39,522.65,527.36,526.4553,4839678
2026-01-27,527.65,529.1105,519.55,520.41,519.5172,3850793
2026-01-28,521.96,523.8325,518.27,521.37,520.4756,5483042
2026-01-29,531.79,544.24,520.109,543.73,542.7972,5488326
2026-01-30,541.01,543.7575,535.23,538.79,537.8657,4307289
2026-02-02,540.99,557.12,540.945,555.37,554.4172,4603302
2026-02-03,554.33,560.11,549.03,550.72,549.7752,5706986
2026-02-04,549.73,556.6,541.01,553.52,552.5704,4448326
2026-02-05,554.85,561.9199,549.95,551.89,550.9432,4621627
2026-02-06,553.07,556.79,539.8,548.74,547.7986,3779745
2026-02-09,543.71,546.555,534.2,535.33,534.4116,4110267
2026-02-10,536.27,547.,535.,540.39,539.4629,2222686
2026-02-11,538.15,540.7,533.11,537.46,536.5379,3691093
2026-02-12,539.93,543.,527.145,527.46,526.5551,3466526
2026-02-13,529.06,533.99,516.02,518.36,517.4707,4017748
2026-02-17,515.,525.86,515.,521.93,521.0346,3177954
2026-02-18,522.49,530.7595,519.395,527.98,527.0742,3575919
2026-02-19,524.81,526.53,516.05,520.26,519.3675,3009722
2026-02-20,520.25,527.5,518.59,526.41,525.5069,2838652
2026-02-23,520.47,522.72,490.,496.03,495.179,6312346
2026-02-24,493.74,499.25,491.26,498.,497.1456,5292852
2026-02-25,502.82,510.54,502.42,509.39,508.5161,4139074
2026-02-26,510.95,519.9,509.01,514.77,513.8869,4843689
2026-02-27,509.47,518.76,506.75,517.21,516.3227,5121285
2026-03-02,509.48,526.16,507.3441,521.,520.1062,3826980
2026-03-03,513.61,526.795,513.,524.32,523.4205,4199725
2026-03-04,524.16,526.1599,520.28,522.92,522.0229,3154939
2026-03-05,521.1,525.32,512.75,524.66,523.7599,3883390
2026-03-06,519.64,522.55,512.2,522.34,521.4439,2873196
2026-03-09,516.27,520.89,509.11,517.72,516.8318,3546721
2026-03-10,516.95,519.33,511.,514.72,513.837,2759997
2026-03-11,513.08,515.31,502.72,504.,503.1354,2874472
2026-03-12,500.,505.615,496.29,497.31,496.4568,2702469
2026-03-13,496.56,501.86,495.4,497.99,497.1357,2809315
2026-03-16,498.62,508.58,498.62,508.5,507.6276,3450564
2026-03-17,510.55,516.96,506.5,506.58,505.7109,2834283
2026-03-18,503.75,503.75,487.92,488.47,487.632,3458707
2026-03-19,490.52,497.08,487.31,491.14,490.2974,3284588
2026-03-20,492.47,499.215,491.005,496.32,495.4685,5762949
2026-03-23,506.05,507.035,500.38,500.38,499.5216,2986060
2026-03-24,495.64,502.7299,493.235,498.93,498.0741,2278879
2026-03-25,501.29,506.253,494.56,502.76,501.8975,2422194
2026-03-26,500.51,504.8,499.0501,500.75,499.8909,3995500
2026-03-27,499.45,500.05,480.5,484.24,483.4093,3963656
2026-03-30,488.03,495.54,487.,494.,493.1525,3629528
2026-03-31,500.,501.41,490.58,499.66,498.8028,4417888
2026-04-01,502.23,503.,485.65,491.65,490.8065,4607139
2026-04-02,488.13,499.8799,487.75,493.44,492.5935,2926020
2026-04-06,493.75,501.91,491.18,501.5,500.6396,2466000
2026-04-07,498.29,502.6,495.67,498.28,497.4252,3593200
2026-04-08,508.,511.82,505.86,507.12,506.25,3874900
